author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
2516977465,MattHofer1,2106,18629,"DC United fan, admirer of the River Plate countries, US citizen, native born Virginian, former Millersville student,  Penn State grad,  former fetus.","Lionville, PA",I hate that @Peacock puts the Leeds match on Premium.,2021-02-03 19:56:11+00:00,0,0,0,0
1171155332917321730,peacockTV,174260,46773,It’s officially spooky season 🎃 Stream your favorite horror movies and Halloween episodes all #Peacocktober long. 👇,,@RealFPJr @peacock We can't wait!,2021-02-03 14:56:54+00:00,0,0,1,0
32276194,EastGlacierMT,653,34150,Not quite sure what I am currently. AF Cold War Minuteman III Missile Sr Team Chief. 60% Disabled Vetrepreneur. #1 #TheProfit fan. #BeGoodDoGood $Judyjfla,"Fort Myers, FL","@TheProfitCNBC @TheProfitCNBC why are the #insidelook episodes not on @peacock, on @xfinity they are $2.99 an episode..... 🇺🇸🚀 #TeamProfit #TheProfit @marcuslemonis",2021-02-03 03:17:13+00:00,0,0,0,0
429375779,Ducky_M13,461,10261,"Just a single father doing the best he can. 
like me who I am, not who you want me to be. Otherwise, FUCK OFF.
NO🚫DMs!","Illinois, USA","@AliciaMarieBODY @RealFPJr @peacock What a great day. 
It's my son's 11th  birthday!!!",2021-02-03 00:14:04+00:00,0,0,0,0
20120735,AliciaMarieBODY,72526,68344,"HOH Ci-Borg/Advocate🦻🏽🤟🏽 SURVIVOR 🎀- Costume Artist, 🎲 RPG/DND, Author: The BOOTY Bible™, 🐾 Business: AliciaBizDev at GMAIL dot com",LOS ANGELES,@RealFPJr @peacock Can’t wait!!!!!!!!! 🙌🏽🙌🏽🙌🏽😄❤️,2021-02-03 00:07:26+00:00,0,1,3,0
3303787417,redwillow553,693,4317,"🇨🇦🇺🇸I am Canadian, hubby is American. Hence the reason I am tweeting about both countries.",BC Canada,@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC This Canadian had no idea who you were until a month ago when you filled in on msnbc. Absolutely loved how much you can cram into an hr. If I can’t have my favorites I want you or Ali V.,2021-02-05 23:44:24+00:00,1,1,4,0
775323578849857536,ChangeAbout1,554,17621,,USA,@mehdirhasan @allinwithchris @MehdiHasanShow @peacock @MSNBC BREAKING: Fox News cancels Lou Dobbs' show and is expected to part ways with the pro-Trump host. https://t.co/V3vT9YmlhU,2021-02-05 23:28:32+00:00,0,0,0,0
372925957,DimitriAlder,33,6661,,"Miami, FL",@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC Heeeeeell yeah!!!!!!,2021-02-05 23:22:27+00:00,0,0,1,0
1205279150212308994,Speedooflight,0,586,,,"@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC Absolutely. More news, more awareness and makes more sense 😃",2021-02-05 23:08:33+00:00,0,0,2,0
195589587,ptv1024,14995,71091,VOTE 🗳 #PostcardsToVoters is a great way to volunteer.,"Oregon, USA",@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC Nicely done! Your takeover of NBC/Universal is nearly complete. 😉,2021-02-05 23:00:33+00:00,0,0,4,0
1203240319564816384,NS8815,38,12181,,,"@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC Now Fox is saying aoc is mentally ill
https://t.co/IkFljJVK2G",2021-02-05 22:58:54+00:00,0,0,0,0
55020020,RobertsFoster,389,9773,#ItsNotThatComplicated #StraightNoChaser #ISaidWhatISaid #AskAboutMe #FindYourJoy,In my mind,"@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC Ok, this is aggressive....should we be concerned about you?",2021-02-05 22:58:35+00:00,0,0,1,0
586826015,chem_nerd_86,164,6056,There are not enough characters to describe me. 🏁 🏈 🏀 ⚾️ ⚽️ 🧪👩🏻‍🔬 Snap: takychem08,"Kentucky, USA",@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC Hell yes!!!! I cannot wait!!!! You’re gonna kill it!!,2021-02-05 22:57:47+00:00,0,0,3,0
130557513,mehdirhasan,1144295,104965,"Host, @mehdihasanshow on @MSNBC and NBC's @peacockTV",Washington DC,"Tonight, I'll be presenting my own @MehdiHasanShow show on @peacock as normal, live from 7pm Eastern, and then I'll be guest-hosting @allinwithchris on @MSNBC live from 8pm Eastern.

Tune into both if you can!",2021-02-05 22:56:37+00:00,59,22,563,4
2693257363,lynzforlove,1112,12654,"Love, Care, Act, Be Brave, Be Courageous, Be You. I love a lot of things and people. You were warned.","West Virginia, USA",@peacock @wynonnaearp is a great show I can attest. I will provide references.,2021-02-05 22:38:55+00:00,0,0,0,0
47726499,BoogiedownBX23,88,2714,🇺🇲 🇵🇷,Purgatory,Hey @peacock this right here💯 #WynonnaEarp https://t.co/BuD5dlCr76,2021-02-05 22:18:40+00:00,0,0,0,0
717365607226875904,toffhibee,3906,13789,,"Sacramento, CA","@shaileshingale @peacock The lag is what irritates me the most, but all streams do that",2021-02-05 17:14:16+00:00,0,0,0,0
2363567307,Baref00t_t0ker,535,17432,♎️ ☀️ ♓️ 🌙 ♍️ ↑,Walking in the spiderwebs,@nbc add the rest of the uncut office episodes to @peacock pleaseeee. Season 3 just ain’t enough,2021-02-05 14:56:09+00:00,0,0,0,0
22782543,TedatACA,3516,37631,"VP, Communications, ACA Connects","Washington, D.C.",The New Gatekeepers: Almost seven months later and still no @Peacock on Fire TV https://t.co/XmdKVLx7ZV $AMZN https://t.co/6YqDCG22Xp,2021-02-06 23:33:42+00:00,0,0,0,0
432154284,Garyquinn19,446,1228,Work at @NBCSports & partners @BreedersCup; Philly 4 for 4,,@leighdiffey @SixNationsRugby @peacock @AlexCorbs @DanLyle8 @FareedNBCS @BlaineScully1 @NBCSports @NBCSportsPR The most talented rugby announce team ever assembled,2021-02-06 17:27:32+00:00,0,0,4,0
260295434,leighdiffey,50181,13666,NBC Sports Broadcaster. Aussie-American. Instagram @leighdiffey,Connecticut,In case you’d forgotten ... @SixNationsRugby starts today ... enjoying a weekend off with my family &amp; watching #ItalyvFrance live on @Peacock TV 👌🏻 #RugbyOnNBC @AlexCorbs @DanLyle8 @FareedNBCS @BlaineScully1 @NBCSports @NBCSportsPR,2021-02-06 14:28:35+00:00,3,2,17,0
4532485394,VagabondPNW,416,73227,"Mostly three major themes, baseball doesn't end in October, watch other leagues. Watch more rugby, and so on. Kinda Lefty politics. He/Him",West Olympia WA,"So @peacock I got a premium sub with my cable, my account say premium, how come I can't watch premium stuff?",2021-02-06 06:41:39+00:00,0,0,0,0
1080671462623604737,OrensteinAmy,88,12070,"Physician. Professor of Medicine. Gastroenterologist, horsewoman, human rights and liberties lover.","Scottsdale, AZ",@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC You were GREAT on AIWCH. Learned a lot. Passion matched w brilliance. 👍🏻👍🏻👍🏻,2021-02-06 05:33:27+00:00,0,0,0,0
388033446,GabbyYoung2,6,2285,Love to believe in Equality and Justice For all,,@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC In reference to your talk of phone surveillance...DNI needs to prove where Trumpwas during Mueller Report,2021-02-06 02:00:05+00:00,0,0,0,1
1357496893,liza_bek,10054,6400,#TheResistance #FBR #VeteransResist #VetsResistSquadron #GOPTraitors #GunControlNow,"Washington, DC area",@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC You need a permanent show on @MSNBC.,2021-02-06 01:53:45+00:00,0,0,0,0
421616276,beatlebabe49,4080,290635,"Liberal, Proud Progressive Democrat!! Go ACA! #ImWithHer #NeverTrump #Resistance 🌊 #VoteBlueNoMatterWho #BlackLivesMatter #BidenHarris2020","Garden Grove, CA",@mehdirhasan @kurtbardella @MehdiHasanShow @peacock @allinwithchris @MSNBC I’m watching you on @chrislhayes right. Great show!!!!,2021-02-06 01:19:14+00:00,0,0,0,0
480749571,Bmegapp,216,4573,"Retired Union leader (WEA) and Paraeducator,  a proud Granny,  and last...Dogs Rule.",Port Angeles,"@mehdirhasan @MehdiHasanShow @peacock @allinwithchris @MSNBC Busy, busy man!",2021-02-06 00:41:13+00:00,0,0,1,0
710256111488663552,MelmoMacdaffy,3411,85154,"Laziest human alive
Feminist 
misanthrope or introvert?
#BlackLivesMatter
#Climate
Your silence will not protect you -- Audra Lord","Northern California, USA","@JoyAnnReid @ElieNYC @Peacock, please give Eli &amp; Family their own show.",2021-02-07 22:36:06+00:00,0,0,2,0
85661916,LFCBoston,26320,76817,"Official @LFC supporters club Boston, MA. Meet us for an #LFC game at the @PhoenixLanding_. Facebook & Instagram: /LFCBoston #YNWA #JFT97","Boston, MA",".@arlowhite, mate, the heat of the match inversely proportional to cold you felt. 
We love you on the @NBCSportsSoccer &amp; @peacock football matches. Just a really tough result and realization that title defense is suboptimal.

YNWA, LFC Boston https://t.co/THgoSk1LIj",2021-02-07 21:09:40+00:00,0,0,0,0
138608038,GFT_Brent,1067,28599,"Editor/Founder of now defunct GlobalFootballToday...craft beer sales...Dungarees on BBC's WFPI...tweet about football (both kinds), the Cubs, craft beer, media","Austin, Texas",Friendly reminder not to pay any money for @peacock. @NBCSportsSoccer @NBCSports is just taking advantage of the new soccer fans they helped create. Find another way to watch your club and don’t give them a penny.,2021-02-07 18:44:04+00:00,0,0,0,0
20394018,spudorick,33,679,,,So I forgot to record #CrossTalk w/@TiffanyDCross &amp; @angela_rye yesterday😳 and it is not on @peacock 🥲oh the loss,2021-02-07 13:56:12+00:00,0,0,0,0
1358090471034261508,love4earp,766,49142,"Being a hero takes nothing more than courage, kindness and love. Be you, prioritize kindness and never forget that nothing is stronger than love. She/Her 🇨🇦",,When the logo of @peacock and @NBCUniversal owner of @SYFY is a rainbow bird and they let go of the most important show for LGBT representation.                                                   #wynonnaearp #fiveforwynonna https://t.co/JrnShMHRDN,2021-02-08 22:40:40+00:00,0,0,0,0
709399344273891328,theseurbantimes,545,10677,"Your Source For All Your Urban News. Lifestyle, Entertainment, Sports, Exclusive Content, Music & More. Follow T.U.T on Instagram @TheseUrbanTimes","Atlanta, GA",". @stewart_iii Talks Systemic Racism w/ @eldorado2452 ahead of @NBC @Peacock's @Zoe...
https://t.co/RoZMgrKAOg",2021-02-08 22:28:36+00:00,3,1,22,3
1271786289491251200,TUTbreakingnews,122,3103,"Your source for Current Events, Sports & Entertainment News.
#GetWithTheTimes #TUT #TheseUrbanTimes",United States,". @stewart_iii Talks Systemic Racism w/ @eldorado2452 ahead of @NBC @Peacock's @Zoe...
https://t.co/FW9uIN6FRm",2021-02-08 22:28:36+00:00,0,0,0,0
3022913996,TheBCHull,3239,13533,Need a connection or a referral? Talk to us. We are business connectors. We are a Premier Business Club #JoinTBCHull,Hull,"📢Thank you to our Spring Publication 'Headline Partners' 
@Peacock @hullcollegegrp @JamesLegalLaw Apex Mortgage Protection &amp; @SmailesGoldie - look forward to your articles. 

We have space for 1 more headline partner. Interested? DM us with your email. 
#SupportLocalBusinesses https://t.co/nHNBNcwYfP",2021-02-08 12:50:14+00:00,1,0,9,2
34394295,NickiStern,1746,24011,"Mom, Hunter College, American, Jewish, Zionist. So: if you hate me for that: YES that means you hate Jews. #IStandWithIsrael 👻NO DMs this aint Tinder","Brooklyn, NY","@PeacockTVCare @peacock Furthermore, I will assume going forward that this is your final answer which is legally discriminatory &amp; The opposite of your legally published webpage. Therefore, if this is your final answer, I will be escalating this, as I have been advised that I have enough documentation.",2021-02-08 04:28:07+00:00,0,0,0,0
34394295,NickiStern,1746,24011,"Mom, Hunter College, American, Jewish, Zionist. So: if you hate me for that: YES that means you hate Jews. #IStandWithIsrael 👻NO DMs this aint Tinder","Brooklyn, NY","@PeacockTVCare Omg. And I already told you in clear English that this is impossible but PER YOUR OWN PAGE MY IOS IS 100% COMPATIBLE👇🏻👇🏻👇🏻So, you are flat out lying. Here’s your page as of 2/7/21 (today) though ODDLY, merely typing the word @Peacock crashes the google page. SCAM ARTISTS much? 👇🏻 https://t.co/EM90MWsskJ",2021-02-08 04:25:52+00:00,0,1,0,0
822645853630373888,lndoncalling,27,1951,true Buffalo Bills fan! Give me the open road in a car with great tunes!!!,,@rexthetvterrier And @DatelineNBC has it's in own channel on @peacock,2021-02-09 00:24:40+00:00,0,0,2,0
356811127,AdamVazquez1,372,2262,Editor @GLAAD | Producer of the Award-winning short film trilogy @TheChoStories - the third film screening next @BushwickFilm Fest | Co-Producer @OtherBoysNYC,New York City,A new interview I cut together for the Punky Brewster revival on @peacock. https://t.co/gAPTBjA8y7,2021-02-10 20:38:56+00:00,0,0,0,0
872007883,PandBMachinery,2288,2443,"Premier Agricultural Machinery Dealer  
Sales | Service | Parts | Garden Machinery 
(Hayter/Toro/Westwood/Stihl & Viking) 
Instagram peacock_binnington",Lincolnshire and Yorkshire,"We need you! 

We are looking for the right candidate to join our team of Technicians at our Brigg branch to service and repair a range of AGCO and JCB machines.

Apply online today: https://t.co/IUAMoWjRx5 or send a copy of your CV to Karen.Thompson @peacock.co.uk https://t.co/nd1pBQlzPg",2021-02-10 16:35:03+00:00,0,0,0,0
1067532298420133894,KMGallagher5,207,7803,,"North Carolina, USA","@mehdirhasan @MehdiHasanShow @Scaramucci @JoyceWhiteVance @RSmolla @bfouhy @peacock @YouTube Come on... How about Boebert, Cawthorn and MTG?",2021-02-11 23:46:24+00:00,0,0,0,0
18101912,dbrower,272,31240,"Dormant cyber pathogen, dad, husband, database bit-head, cyclist, occasional blogger. First amendment fan",SF Bay Area,"@mehdirhasan @MehdiHasanShow @Scaramucci @JoyceWhiteVance @RSmolla @bfouhy @peacock @YouTube Why do you give Scaramucci a platform?

He should be in the wilderness, hunting for berries.",2021-02-11 23:20:30+00:00,0,0,0,0
1223650373614886913,OtterDreaming,878,57079,Sentient organism. Father. Musician. Monarch butterfly tagger. Foster parent. Popcorn grower. #BlackLivesMatter #MaskUp He/him,"Iowa, USA","@mehdirhasan @MehdiHasanShow @Scaramucci @JoyceWhiteVance @RSmolla @bfouhy @peacock @YouTube @SenSchumer: Why do jurors who make a point of not paying attention get to vote on such a critical issue as Trump's conviction for inciting insurrection? Shouldn't those jurors be thrown out and a 2/3 majority be adjusted to account for their willful absence - say, 2/3 of 90?",2021-02-11 23:10:45+00:00,0,0,0,0
2948906854,pleadsarcasm,10,593,politics + journalism | socially liberal + fiscally even more liberal | history grad,Canada,"@mehdirhasan @MehdiHasanShow @Scaramucci @JoyceWhiteVance @RSmolla @bfouhy @peacock @YouTube I know it’s not always your call who to book, but rehabilitation of Trump’s worst enablers starts small, like with Anthony Scaramucci appearances being normalized on left-leaning media",2021-02-11 23:08:18+00:00,0,0,0,0
948506858,yaelisa1111,633,14352,"BLM, DeFundThePolice, Dem Socialist, Anti-Neolib,Anti-Fascist,BernieISMyPresident,Economic, Racial, Social Justice Warrior. Emmy Winning Dancer/Choreographer",Bay Area ,"@mehdirhasan @MehdiHasanShow @Scaramucci @JoyceWhiteVance @RSmolla @bfouhy @peacock @YouTube How can the 15 Republican Senators who did not attend the trial today be allowed to cast a vote? How is this democracy? This cannot stand and cannot be ignored, @mehdirhasan",2021-02-11 23:00:59+00:00,0,0,0,0
1340358867511853059,bargdaffy,24,4595,Highly Uneducated in the Indoctrinated Sort of Way.,"St. Petersburg, Florideee","@mehdirhasan @MehdiHasanShow @Scaramucci @JoyceWhiteVance @RSmolla @bfouhy @peacock @YouTube ""I see a little silhouetto of a man
Scaramouche, Scaramouche, will you do the Fandango?
Thunderbolt and lightning very, very frightening me
(Galileo) Galileo
(Galileo) Galileo
Galileo Figaro
Magnifico-o-o-o-o
"" Q",2021-02-11 23:00:05+00:00,0,0,0,0
130557513,mehdirhasan,1144295,104965,"Host, @mehdihasanshow on @MSNBC and NBC's @peacockTV",Washington DC,"Tonight on the @MehdiHasanShow, we'll discuss the latest from the impeachment trial, with:

* Anthony @Scaramucci 
* Former prosecutor @JoyceWhiteVance 
* Law professor @RSmolla 
* NBC's @bfouhy 

Tune in live from 7pm ET via @peacock or via @YouTube 
https://t.co/Kx4zDcfnli",2021-02-11 22:57:31+00:00,11,8,78,2
365644131,snowbal7,16,42543,,,@ChadLeistikow @ESPNU As an aside @nbc doesnt use @peacock for skiing  @senleahy Iowa is  the 1st primary in Election year @vailmtn @johnelway #chrisash,2021-02-11 08:36:07+00:00,0,0,1,0
1046584386710380544,B1G_R33S3,14,107,"West Scranton, PA","Scranton, PA",@peacock - my friend and I were brainstorming ideas for an Office reboot: Zoom edition!!! https://t.co/LR1xONcUoO,2021-02-11 03:24:45+00:00,0,0,1,0
874411609808154624,James20kelly,9,1982,#big12,,"@mehdirhasan @MehdiHasanShow @Scaramucci @JoyceWhiteVance @RSmolla @bfouhy @peacock @YouTube I get that trump needs to be held responsible and everything but the democrats promised bold quick action. Canceling student debt, $2,000 stimulus checks, where has it been? Also we are pretty much vaccinating ppl at the same rate trump did. Let’s get going.",2021-02-12 07:51:08+00:00,0,0,0,0
2514099882,StefComedyJam,2332,56451,good kid,"Cinema Sewer, VA",@penandjen @LiesAndFish @fios @peacock @verizonfios He's letting that @ accumulate value. Wise.,2021-02-12 05:59:05+00:00,0,0,3,0
1071985113657982976,penandjen,5959,35975,i love penny the hound dog,1312,@StefComedyJam @LiesAndFish @fios @peacock @verizonfios Glad he graced us with content in 2020. He’s not a Poster,2021-02-12 05:55:37+00:00,0,1,3,0
2514099882,StefComedyJam,2332,56451,good kid,"Cinema Sewer, VA",@LiesAndFish @penandjen @fios @peacock @verizonfios Ok I love him,2021-02-12 05:54:05+00:00,0,1,3,0
2514099882,StefComedyJam,2332,56451,good kid,"Cinema Sewer, VA","@penandjen @fios @peacock This is what I get. Damn I bet that dude is sitting on a goldmine. Kudos @fios

@verizonfios shake a tailfeather!!!",2021-02-12 05:39:41+00:00,0,0,2,0
1071985113657982976,penandjen,5959,35975,i love penny the hound dog,1312,@StefComedyJam @fios @peacock Lmfao did u mean to tag Verizon,2021-02-12 05:38:23+00:00,0,1,2,0
2514099882,StefComedyJam,2332,56451,good kid,"Cinema Sewer, VA","Hey @fios add @peacock to your widgets please. My dad and I want to rewatch Cheers together. 

The world needs our forthcoming podcast.",2021-02-12 05:37:06+00:00,0,2,5,0
808209478709411840,jeni_briere,92,19405,"have a problem with govt? contact yr senator or representative. I can do nothing about it, personally, but refer you to this: https://t.co/99hIp1XRNE",,@peacock why is @chucktodd on my screen? Turning you off.,2021-02-13 20:55:33+00:00,0,0,0,0
74376054,Mbroseburg,1351,8512,Raleigh/Seattle | Colorado native | 💝🐕🐈🐄🐖🐑🐓🦒🦧🐘🦦🦥🦝🐇💖 | Fully Vaccinated💉 | #BlackLivesMatter🖤🤍 | #DemocracyRules | # BidenHarris2020 ❤️🤍💙🇺🇸,"Raleigh, NC","@mehdirhasan 
Watching you on @MSNBC right now and I think you are just great! I have enjoyed all of your guests so far… So smart, well spoken and engaging. I guess I need to subscribe to @Peacock so I can see you every day!",2021-02-14 14:29:07+00:00,0,0,0,0
1307534107,Odudu_Akpaete,8015,72540,Broken beyond repairs...✴✴✴Minister of state for one or two things #Trollcabal,Arkham NG,"Dear Mr @peacock
Quitaz quitaz quitaz...

Anger rest in the bossom of fools",2021-02-14 11:10:14+00:00,0,0,0,0
95452024,Girliegurl75,311,9093,Emmy award-winning Content Marketer. Co-Writer/Co-Producer/Editor @LTMPdoc ⚜️NOLA girl 🏈Who Dat 📝Writer 🚗Traveler 🎶Music lover(80’s!) 🎥Documentary 🤖AI/ML,,@lalalakarlynn @peacock @SamsungTV Yeah. I can’t download it on Roku either  🙄😤,2021-02-14 08:48:53+00:00,0,0,0,0
238837832,lalalakarlynn,291,5717,Kind of a strange bird,,As an update I rented it on Amazon instead @peacock y’all and @SamsungTV need to figure it out #streamingwars #arelame,2021-02-14 04:30:27+00:00,0,1,1,0
2612574841,OfficialTCA,7656,12632,The official Twitter account of the Television Critics Association. Our 2021 Winter Press Tour is currently underway. Follow #TCA21 for the latest.,Los Angeles,"Today's final @peacock panel is the Tina Fey-produced comedy “Girls5eva,” with Busy Phillips. Riding on a wave of 90s nostalgia, former girl group members reunite nearly 2 decades after their one-hit wonder to give their pop star dreams one more chance. #TCA21",2021-02-17 18:56:55+00:00,3,0,7,0
1120846916,LoveLikeElena,223,25664,"Philippians 4:13 I Can do all things through Christ who strengthens me. I'm a Christian, podcast host, Medical PTSD survivor, Disney lover and Cat Mami!",,"@Peacock
  By not putting shows on your app in audio description, you're alienating a whole section of your audience!  This has to change! Punky should be available in A.D! #accessibilityMatters",2021-02-17 18:31:08+00:00,1,0,1,0
2612574841,OfficialTCA,7656,12632,The official Twitter account of the Television Critics Association. Our 2021 Winter Press Tour is currently underway. Follow #TCA21 for the latest.,Los Angeles,"Ready for the future of sports on @Peacock? This next #TCA21 panel features talent from the streamer's latest lineup of news and sports shows, including “Brother From Another,” “Zerlina,” &amp; “The Mehdi Hasan Show” https://t.co/gHJKlyvgqx",2021-02-17 18:15:00+00:00,4,0,7,0
2612574841,OfficialTCA,7656,12632,The official Twitter account of the Television Critics Association. Our 2021 Winter Press Tour is currently underway. Follow #TCA21 for the latest.,Los Angeles,"The team behind the telenovela hit “La Reina del Sur” presents a new tale about four women left to run their husbands’ organized crime business. “Armas de Mujer” stars La Reina herself, Kate Del Castillo, as the de facto leader of the wives. Up next at @peacock's #TCA21",2021-02-17 17:40:02+00:00,2,0,4,1
20467084,NiceGuyRobb,84,2499,Just north of normal and slightly south of sane.,,@TVLine @peacock Is there a #pontiacbandit series in the works? Remington Steele stylz,2021-02-17 17:09:32+00:00,0,0,3,0
